ano;mes;mes_nome;orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;fonte_recurso_codigo;fonte_recurso_nome;categoria_receita_codigo;categoria_receita_nome;fonte_origem_receita_codigo;fonte_origem_receita_nome;subfonte_receita_codigo;subfonte_receita_nome;rubrica_receita_codigo;rubrica_receita_nome;alinea_receita_codigo;alinea_receita_nome;subalinea_receita_codigo;subalinea_receita_nome;receita_local_codigo;receita_local_nome;receita_prevista;receita_prevista_acrescimo;receita_prevista_atualizada;receita_arrecadada
2022;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1113;IPTU TERRITORIAL - DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;10302,61
2022;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1114;IPTU TERRITORIAL - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;7935,36
2022;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1114;IPTU TERRITORIAL - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;29658,29
2022;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;51;IMPOSTOS SOBRE SERVIÇOS;13;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - DÍVIDA ATIVA;1362;ISS PRÓPRIO AUTO/NOTIF. - DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;9453,79
2022;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;51;IMPOSTOS SOBRE SERVIÇOS;13;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - DÍVIDA ATIVA;1363;ISS PRÓPRIO AUTO/NOTIFICAÇÃO - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;5088,77
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;51;IMPOSTOS SOBRE SERVIÇOS;11;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - PRINCIPAL;1364;ISS PRÓPRIO AUTO/NOTIFICAÇÃO - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;102395,98
2022;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;51;IMPOSTOS SOBRE SERVIÇOS;11;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - PRINCIPAL;1364;ISS PRÓPRIO AUTO/NOTIFICAÇÃO - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;126172,70
2022;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;51;IMPOSTOS SOBRE SERVIÇOS;11;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - PRINCIPAL;1364;ISS PRÓPRIO AUTO/NOTIFICAÇÃO - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;99683,31
2022;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;51;IMPOSTOS SOBRE SERVIÇOS;11;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - PRINCIPAL;1364;ISS PRÓPRIO AUTO/NOTIFICAÇÃO - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;94665,57
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;4;IMPOSTOS SOBRE A PRODUÇÃO E CIRCULAÇÃO DE MERCADORIAS E SERVIÇOS;51;IMPOSTOS SOBRE SERVIÇOS;13;IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA - ISSQN - DÍVIDA ATIVA;1365;ISS PRÓPRIO AUTO/NOTIFICAÇÃO - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;90340,61
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;31543,85
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1116;IPTU TERRITORIAL - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;24968,46
2022;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1116;IPTU TERRITORIAL - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;27195,81
2022;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1116;IPTU TERRITORIAL - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;48223,76
2022;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1116;IPTU TERRITORIAL - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;53022,20
2022;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1116;IPTU TERRITORIAL - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;45261,05
2022;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1117;IPTU TERRITORIAL - PARCELAMENTO DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;18924,93
2022;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1122;IPTU PREDIAL - EXERCÍCIOS ANTERIORES;0,00;0,00;0,00;182365,06
2022;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1123;IPTU PREDIAL - DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;437834,00
2022;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1123;IPTU PREDIAL - DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;1872907,36
2022;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1124;IPTU PREDIAL - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;424252,28
2022;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1125;IPTU PREDIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;1420685,85
2022;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1125;IPTU PREDIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;1435968,07
2022;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1125;IPTU PREDIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;1201310,36
2022;6;Junho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1123;IPTU PREDIAL - DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;821352,98
2022;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1123;IPTU PREDIAL - DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;1873566,27
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1124;IPTU PREDIAL - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;117180,72
2022;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1124;IPTU PREDIAL - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;220320,04
2022;6;Junho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1124;IPTU PREDIAL - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;601712,82
2022;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1124;IPTU PREDIAL - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;605565,15
2022;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1125;IPTU PREDIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;1830816,83
2022;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1125;IPTU PREDIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;1338447,76
2022;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1114;IPTU TERRITORIAL - DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;37500,10
2022;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;28396,36
2022;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;60956,22
2022;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;01;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - PRINCIPAL;1115;IPTU TERRITORIAL - PARCELAMENTO ADMINISTRATIVO;0,00;0,00;0,00;40125,35
2022;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1116;IPTU TERRITORIAL - PARCELAMENTO DÍVIDA ATIVA ADMINISTRATIVA;0,00;0,00;0,00;41367,98
2022;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;1;IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA;1;IMPOSTOS;2;IMPOSTOS SOBRE O PATRIMÔNIO;50;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA;03;IMPOSTO SOBRE A PROPRIEDADE PREDIAL E TERRITORIAL URBANA - DÍVIDA ATIVA;1117;IPTU TERRITORIAL - PARCELAMENTO DÍVIDA ATIVA JUDICIAL;0,00;0,00;0,00;28891,65
